#begin document (story100.txt); part 000
story100.txt	tok_No	Token			POS			Coreference
story14.txt	8    	ವಿರುದ್ಧ                               	RP__RPD        	I-NP    			ವಿರುದ್ಧ,avy                      	-     
story14.txt	9    	ಹೋಗುತ್ತಿರುವ                        	V__VM__VNG     	B-VGNN  			ಹೋಗುತ್ತಿರು,v                       	-     
story14.txt	10   	ಆರೋಪಗಳಿವೆ                        	N__NN          	B-NP    			ಆರೋಪ,n                         	-     
story14.txt	11   	.                   	RD__PUNC       	B-BLK   			.,punc                        	-     

story14.txt	0    	ಸಿಎಜಿಯ                               	N__NN          	B-NP    			ಸಿಎಜು,n                         	-     
story14.txt	1    	ಇತ್ತೀಚಿನ                              	N__NST         	I-NP    			ಇತ್ತೀಚೆ,nst                      	-     
story14.txt	2    	ವರದಿಗಳು                              	N__NN          	B-NP    			ವರದಿ,n                         	-     
story14.txt	3    	,                   	RD__PUNC       	I-NP    			COMMA,punc                    	-     
story14.txt	4    	ಸರ್ಕಾರದ                              	N__NN          	B-NP    			ಸರ್ಕಾರ,n                        	-     
story14.txt	5    	ಕಾರ್ಯವಿಧಾನದ                       	N__NN          	B-NP    			ಕಾರ್ಯವಿಧಾನ,n                      	-     
story14.txt	6    	ಸಮಸ್ಯೆಗಳನ್ನು                      	N__NN          	B-NP    			ಸಮಸ್ಯೆ,n                        	-     
story14.txt	7    	ಲೆಕ್ಕಿಸದೆ                              	V__VM__VNG     	B-VGNN  			ಲೆಕ್ಕಿಸು,v                        	-     
story14.txt	8    	,                   	RD__PUNC       	I-VGNN  			COMMA,punc                    	-     
story14.txt	9    	ನಕಾರಾತ್ಮಕ                        	N__NN          	B-NP    			ನಕಾರ,n                         	-     
story14.txt	10   	ಮತ್ತು                                	CC__CCD        	B-CCP   			ಮತ್ತು,avy                       	-     
story14.txt	11   	ದೋಷಾರೋಪಣೆಯಿಂದ                       	N__NN          	B-NP    			ದೋಷಾರೋಪಣೆ,n                       	-     
story14.txt	12   	ಕೂಡಿವೆ                                	V__VM__VF      	B-VGF   			ಕೂಡು,v                          	-     
story14.txt	13   	.                   	RD__PUNC       	B-BLK   			.,punc                        	-     

story14.txt	0    	ಈ                                  	DM__DMD        	B-NP    			ಈ,pn                          	-     
story14.txt	1    	ಪ್ರವೃತ್ತಿಯು                        	JJ             	I-NP    			ಪ್ರವೃತ್ತಿ,adj                     	-     
story14.txt	2    	ಅಧಿಕಾರಿಗಳಿಗೆ                       	N__NN          	I-NP    			ಅಧಿಕಾರ,n                        	(12)
story14.txt	3    	ತಮ್ಮ                                	PR__PRF        	B-NP    			ತಾನು,pn                         	(12)
story14.txt	4    	ಜವಾಬ್ದಾರಿಗಳನ್ನು                     	N__NN          	B-NP    			ಜವಾಬು,n                         	-     
story14.txt	5    	ನಿರ್ಧರಿಸಲು                        	V__VM__VINF    	B-VGINF 			ನಿರ್ಧರಿಸು,v                       	-     
story14.txt	6    	ಮತ್ತು                                	CC__CCD        	B-CCP   			ಮತ್ತು,avy                       	-     
story14.txt	7    	ನುಣುಚಿಕೊಳ್ಳಲು                       	V__VM__VINF    	B-VGINF 			ನುಣುಚು,v                         	-     
story14.txt	8    	ಸಾಧ್ಯವಾಗುವುದಿಲ್ಲ                     	V__VM__VF      	B-VGF   			ಸಾಧ್ಯವಾಗು,v                       	-     
story14.txt	9    	.                   	RD__PUNC       	B-BLK   			.,punc                        	-     

story14.txt	0    	ನಿಯಂತ್ರಕವು                        	N__NN          	B-NP    			ನಿಯಂತ್ರಕ,n                       	-     
story14.txt	1    	ಪರಿಣಾಮಕಾರಿತ್ವ                      	N__NN          	B-NP    			ಪರಿಣಾಮ,n                        	-     
story14.txt	2    	ಮತ್ತು                                	CC__CCD        	B-CCP   			ಮತ್ತು,avy                       	-     
story14.txt	3    	ವೆಚ್ಚಗಳನ್ನು                       	N__NN          	B-NP    			ವೆಚ್ಚ,n                         	-     
story14.txt	4    	ಲೆಕ್ಕಪರಿಶೋಧನೆ                      	N__NN          	B-NP    			ಲೆಕ್ಕಪರಿಶೋಧನೆ,n                    	-     
story14.txt	5    	ಮಾಡುತ್ತದೆ                              	V__VM__VF      	B-VGF   			ಮಾಡು,v                          	-     
story14.txt	6    	ಮತ್ತು                                	CC__CCS        	B-CCP   			ಮತ್ತು,avy                       	-     
story14.txt	7    	ವರದಿಯನ್ನು                        	N__NN          	B-NP    			ವರದಿ,n                         	-     
story14.txt	8    	ಉತ್ಪ್ರೇಕ್ಷೆ                        	N__NN          	B-NP    			ಉತ್ಪ್ರೇಕ್ಷೆ,n                      	-     
story14.txt	9    	ಮಾಡುತ್ತದೆ                              	V__VM__VF      	B-VGF   			ಮಾಡು,v                          	-     
story14.txt	10   	.                   	RD__PUNC       	B-BLK   			.,punc                        	-     

story14.txt	0    	ಅಂತಹ                                	DM__DMD        	B-NP    			ಅಂತಹ,pn                        	-     
story14.txt	1    	ಹೇಳಿಕೆಗಳು                              	N__NNV         	I-NP    			ಹೇಳು,n                          	-     
story14.txt	2    	ಆಡಳಿತ                               	JJ             	B-NP    			ಆಡಳಿತ,adj                      	-     
story14.txt	3    	ಮಂಡಳಿಯನ್ನು                        	N__NN          	I-NP    			ಮಂಡಳಿ,n                         	-     
story14.txt	4    	ಕೆಟ್ಟದಾಗಿ                              	RB             	B-RBP   			ಕೆಟ್ಟದಾಗು,adv                     	-     
story14.txt	5    	ಕಾಣುವಂತೆ                               	V__VM__VNF     	B-VGNF  			ಕಾಣು,v                          	-     
story14.txt	6    	ಮತ್ತು                                	CC__CCD        	B-CCP   			ಮತ್ತು,avy                       	-     
story14.txt	7    	ದೂಷಿಸುವಂತೆ                              	V__VM__VNF     	B-VGNF  			ದೂಷಿಸು,v                         	-     
story14.txt	8    	ಮಾಡುತ್ತವೆ                              	V__VM__VF      	B-VGF   			ಮಾಡು,v                          	-     
story14.txt	9    	.                   	RD__PUNC       	B-BLK   			.,punc                        	-     

story14.txt	0    	ಲೆಕ್ಕಪರಿಶೋಧನೆಯಲ್ಲಿ                   	N__NN          	B-NP    			ಲೆಕ್ಕಪರಿಶೋಧನೆ,n                    	-     
story14.txt	1    	ಕಂಡುಬರುವ                              	V__VM__VNG     	B-VGNN  			ಕಂಡುಬರು,v                        	-     
story14.txt	2    	ತಪ್ಪುಗಳನ್ನು                       	N__NN          	B-NP    			ತಪ್ಪು,n                         	(9)
story14.txt	3    	ಎತ್ತಿ                                	RB             	B-RBP   			ಎತ್ತು,adv                       	-     
story14.txt	4    	ತೋರಿಸಲು                               	V__VM__VINF    	B-VGINF 			ತೋರು,v                          	-     
story14.txt	5    	ಮತ್ತು                                	CC__CCD        	B-CCP   			ಮತ್ತು,avy                       	-     
story14.txt	6    	ಪಾರದರ್ಶಕ                        	JJ             	B-JJP   			ಪಾರದರ್ಶಕ,adj                    	-     
story14.txt	7    	,                   	RD__PUNC       	I-JJP   			COMMA,punc                    	-     
story14.txt	8    	ಜವಾಬ್ದಾರಿಯುತ                       	JJ             	B-JJP   			ಜವಾಬ್ದಾರಿಯುತ,adj                   	-     
story14.txt	9    	ಉತ್ತಮ                               	JJ             	B-NP    			ಉತ್ತಮ,adj                      	-     
story14.txt	10   	ಆಡಳಿತಕ್ಕಾಗಿ                       	N__NN          	I-NP    			ಆಡಳಿತ,n                        	-     
story14.txt	11   	ಅವುಗಳನ್ನು                        	PR__PRP        	B-NP    			ಅದು,pn                         	(9)
story14.txt	12   	ಸರಿಪಡಿಸಲು                        	V__VM__VINF    	B-VGINF 			ಸರಿಪಡು,v                        	-     
story14.txt	13   	ಮತ್ತು                                	CC__CCD        	B-CCP   			ಮತ್ತು,avy                       	-     
story14.txt	14   	ನಾಗರಿಕರು                              	N__NN          	B-NP    			ನಗರ,n                         	-     
story14.txt	15   	ಸರಿಯಾದ                               	JJ             	B-NP    			ಸರಿ,adj                        	-     
story14.txt	16   	ಮಾಹಿತಿಯನ್ನು                        	N__NN          	I-NP    			ಮಾಹಿತಿ,n                         	-     
story14.txt	17   	ಪಡೆಯಲು                               	V__VM__VINF    	B-VGINF 			ಪಡೆ,v                          	-     
story14.txt	18   	ಸಿಎಜಿ                                	N__NNP         	B-NP    			ಸಿಎಜು,n                         	-     
story14.txt	19   	ಶಿಫಾರಸುಗಳನ್ನು                      	N__NN          	I-NP    			ಶಿಫಾರಸು,n                        	-     
story14.txt	20   	ಮಾಡಬೇಕು                               	V__VM__VF      	B-VGF   			ಮಾಡು,v                          	-     
story14.txt	21   	.                   	RD__PUNC       	B-BLK   			.,punc                        	-     

story14.txt	0    	ಸಂಸತ್ತಿನ                              	N__NN          	B-NP    			ಸಂಸತ್ತು,n                        	-     
story14.txt	1    	ಯಶಸ್ಸಿನಲ್ಲಿ                       	N__NN          	B-NP    			ಯಶಸ್ಸು,n                        	-     
story14.txt	2    	ಅತ್ಯಂತ                               	RP__INTF       	B-NP    			ಅತ್ಯಂತ,adj                      	-     
story14.txt	3    	ಪ್ರಮುಖ                               	JJ             	I-NP    			ಪ್ರಮುಖ,adj                      	-     
story14.txt	4    	ಅಂಶವೆಂದರೆ                              	JJ             	I-NP    			ಅಂಶವೆಂದರೆ,adj                     	-     
story14.txt	5    	ಸ್ಪೀಕರ್                               	N__NN          	I-NP    			ಸ್ಪೀಕರ್,n                        	(2)
story14.txt	6    	,                   	RD__PUNC       	I-NP    			COMMA,punc                    	-     
